t1_idx,t2_idx,label,t1_class,t2_class,t1_cluster,t2_cluster,t1_path,t2_path,cosine_similarity,change_score
5811,2643,1,PermanentCrop,HerbaceousVegetation,5,3,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/PermanentCrop/PermanentCrop_677.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_752.jpg,0.85933435,0.14066565
4774,1273,1,Pasture,Forest,8,4,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Pasture/Pasture_222.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Forest/Forest_2038.jpg,0.50893754,0.49106246
1519,879,1,Forest,AnnualCrop,4,6,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Forest/Forest_2743.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_918.jpg,0.4136101,0.5863899
3222,4171,1,Highway,Industrial,9,7,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Highway/Highway_2287.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Industrial/Industrial_468.jpg,0.5574827,0.44251728
4944,2390,1,Pasture,HerbaceousVegetation,2,1,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Pasture/Pasture_676.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_2664.jpg,0.4674992,0.5325008
6197,3998,1,Residential,Industrial,4,6,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Residential/Residential_1689.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Industrial/Industrial_2196.jpg,0.65825355,0.34174645
8326,7499,1,SeaLake,River,7,2,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/SeaLake/SeaLake_2623.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/River/River_302.jpg,0.48599592,0.5140041
2070,5912,1,HerbaceousVegetation,PermanentCrop,1,6,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1632.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/PermanentCrop/PermanentCrop_926.jpg,0.5352698,0.4647302
5002,1624,1,Pasture,Forest,2,7,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Pasture/Pasture_810.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Forest/Forest_344.jpg,0.30427524,0.6957247
8332,7625,1,SeaLake,River,5,6,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/SeaLake/SeaLake_2639.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/River/River_654.jpg,0.46929777,0.53070223
2331,1675,1,HerbaceousVegetation,Forest,7,4,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_2460.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Forest/Forest_481.jpg,0.597094,0.402906
3182,6508,1,Highway,Residential,3,2,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Highway/Highway_2180.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Residential/Residential_2629.jpg,0.48184344,0.5181565
6971,2377,1,River,HerbaceousVegetation,2,1,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/River/River_1225.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_2619.jpg,0.3892027,0.6107973
5513,5072,1,PermanentCrop,Pasture,5,1,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/PermanentCrop/PermanentCrop_2109.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Pasture/Pasture_984.jpg,0.33358276,0.66641724
4446,1791,1,Pasture,Forest,1,4,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Pasture/Pasture_1197.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Forest/Forest_824.jpg,0.6400862,0.35991383
2588,878,1,HerbaceousVegetation,AnnualCrop,7,5,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_584.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_909.jpg,0.3678102,0.6321898
4404,2712,1,Pasture,HerbaceousVegetation,1,8,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Pasture/Pasture_1101.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_946.jpg,0.39807287,0.60192716
1356,1859,1,Forest,HerbaceousVegetation,5,1,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Forest/Forest_2265.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1008.jpg,0.5399129,0.46008712
2472,4581,1,HerbaceousVegetation,Pasture,7,1,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_289.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Pasture/Pasture_1543.jpg,0.6875055,0.31249452
2928,6604,1,Highway,Residential,3,4,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Highway/Highway_1503.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Residential/Residential_2909.jpg,0.5350869,0.46491307
3717,2931,1,Industrial,Highway,6,9,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Industrial/Industrial_1356.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Highway/Highway_1512.jpg,0.6643561,0.3356439
5841,2496,1,PermanentCrop,HerbaceousVegetation,0,3,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/PermanentCrop/PermanentCrop_75.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_297.jpg,0.48266822,0.5173318
4281,3118,1,Industrial,Highway,7,3,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Industrial/Industrial_764.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Highway/Highway_2013.jpg,0.48936003,0.51063997
299,4833,1,AnnualCrop,Pasture,2,1,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1868.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Pasture/Pasture_365.jpg,0.31121534,0.68878466
4710,2709,1,Pasture,HerbaceousVegetation,2,1,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Pasture/Pasture_1874.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_932.jpg,0.3047578,0.69524217
7910,6975,1,SeaLake,River,9,7,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/SeaLake/SeaLake_1393.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/River/River_1235.jpg,0.5563201,0.44367993
417,5820,1,AnnualCrop,PermanentCrop,5,6,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_2215.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/PermanentCrop/PermanentCrop_698.jpg,0.52840984,0.47159016
6200,3029,1,Residential,Highway,9,9,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Residential/Residential_1695.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Highway/Highway_1778.jpg,0.5621456,0.4378544
2101,4577,1,HerbaceousVegetation,Pasture,8,8,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1729.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Pasture/Pasture_1534.jpg,0.3465388,0.6534612
1798,4723,1,Forest,Pasture,5,1,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Forest/Forest_836.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Pasture/Pasture_1909.jpg,0.585585,0.414415
3992,3270,1,Industrial,Highway,7,4,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Industrial/Industrial_2189.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Highway/Highway_2431.jpg,0.5905894,0.4094106
4740,2478,1,Pasture,HerbaceousVegetation,3,1,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Pasture/Pasture_195.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_2911.jpg,0.34391594,0.65608406
6008,3515,1,Residential,Highway,6,9,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Residential/Residential_1203.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Highway/Highway_786.jpg,0.50511044,0.49488956
7133,8674,1,River,SeaLake,2,4,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/River/River_1610.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/SeaLake/SeaLake_917.jpg,0.62016755,0.37983245
5753,4980,1,PermanentCrop,Pasture,2,8,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/PermanentCrop/PermanentCrop_520.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Pasture/Pasture_757.jpg,0.41609848,0.5839015
1444,760,1,Forest,AnnualCrop,4,6,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Forest/Forest_2529.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_528.jpg,0.39204013,0.60795987
163,4910,1,AnnualCrop,Pasture,5,1,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1501.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Pasture/Pasture_577.jpg,0.5208759,0.47912413
7891,7080,1,SeaLake,River,4,6,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/SeaLake/SeaLake_1335.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/River/River_1483.jpg,0.43469256,0.56530744
5461,4569,1,PermanentCrop,Pasture,5,2,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/PermanentCrop/PermanentCrop_1975.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Pasture/Pasture_1512.jpg,0.28780514,0.71219486
5411,1978,1,PermanentCrop,HerbaceousVegetation,5,1,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/PermanentCrop/PermanentCrop_1828.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1357.jpg,0.6286069,0.37139308
7101,8444,1,River,SeaLake,2,9,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/River/River_1527.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/SeaLake/SeaLake_2953.jpg,0.6018324,0.3981676
2794,3633,1,Highway,Industrial,9,1,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Highway/Highway_1168.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Industrial/Industrial_1092.jpg,0.75872916,0.24127084
3417,6523,1,Highway,Residential,4,4,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Highway/Highway_565.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Residential/Residential_2662.jpg,0.527204,0.47279602
4882,2204,1,Pasture,HerbaceousVegetation,2,3,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Pasture/Pasture_509.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_2073.jpg,0.31327295,0.68672705
8605,7582,1,SeaLake,River,0,9,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/SeaLake/SeaLake_687.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/River/River_532.jpg,0.59510434,0.40489566
8126,6974,1,SeaLake,River,5,9,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/SeaLake/SeaLake_2045.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/River/River_123.jpg,0.49992782,0.5000722
4922,1276,1,Pasture,Forest,2,9,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Pasture/Pasture_615.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Forest/Forest_2041.jpg,0.3482686,0.6517314
729,1909,1,AnnualCrop,HerbaceousVegetation,8,3,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_43.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1155.jpg,0.4730717,0.5269283
5770,426,1,PermanentCrop,AnnualCrop,0,2,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/PermanentCrop/PermanentCrop_555.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_2238.jpg,0.5092411,0.4907589
950,2272,1,Forest,HerbaceousVegetation,7,1,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Forest/Forest_1110.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_227.jpg,0.656391,0.34360898
8292,7643,1,SeaLake,River,0,7,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/SeaLake/SeaLake_2517.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/River/River_688.jpg,0.6639977,0.3360023
3000,6828,1,Highway,Residential,0,4,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Highway/Highway_1703.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Residential/Residential_871.jpg,0.4852165,0.5147835
618,2106,1,AnnualCrop,HerbaceousVegetation,5,3,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_2782.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1742.jpg,0.44640112,0.5535989
3,4725,1,AnnualCrop,Pasture,6,8,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1005.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Pasture/Pasture_1917.jpg,0.5477476,0.4522524
7966,7263,1,SeaLake,River,8,7,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/SeaLake/SeaLake_158.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/River/River_1968.jpg,0.47055772,0.5294423
8485,6877,1,SeaLake,River,4,6,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/SeaLake/SeaLake_396.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/River/River_1006.jpg,0.59640384,0.40359616
3788,6167,1,Industrial,Residential,1,6,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Industrial/Industrial_1551.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Residential/Residential_1610.jpg,0.8184633,0.18153667
6172,3772,1,Residential,Industrial,2,7,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Residential/Residential_1619.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Industrial/Industrial_1515.jpg,0.56165624,0.43834376
5422,2142,1,PermanentCrop,HerbaceousVegetation,6,3,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/PermanentCrop/PermanentCrop_1856.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1863.jpg,0.41135168,0.5886483
3609,3502,1,Industrial,Highway,6,4,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Industrial/Industrial_1027.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Highway/Highway_752.jpg,0.5564058,0.44359422
8326,7382,1,SeaLake,River,7,9,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/SeaLake/SeaLake_2623.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/River/River_2257.jpg,0.38414556,0.61585444
6279,3870,1,Residential,Industrial,6,1,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Residential/Residential_1944.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Industrial/Industrial_1799.jpg,0.6466347,0.3533653
2136,5323,1,HerbaceousVegetation,PermanentCrop,3,2,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1830.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/PermanentCrop/PermanentCrop_1608.jpg,0.61054224,0.38945776
8235,7424,1,SeaLake,River,8,2,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/SeaLake/SeaLake_2358.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/River/River_2347.jpg,0.38933867,0.6106613
661,4689,1,AnnualCrop,Pasture,6,1,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_290.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Pasture/Pasture_1821.jpg,0.50286853,0.49713147
2208,5652,1,HerbaceousVegetation,PermanentCrop,7,2,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_2093.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/PermanentCrop/PermanentCrop_2492.jpg,0.35971218,0.6402878
5744,2630,1,PermanentCrop,HerbaceousVegetation,0,1,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/PermanentCrop/PermanentCrop_485.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_707.jpg,0.5351841,0.4648159
830,5630,1,AnnualCrop,PermanentCrop,6,5,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_744.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/PermanentCrop/PermanentCrop_2423.jpg,0.38964367,0.61035633
2033,1008,1,HerbaceousVegetation,Forest,1,7,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1510.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Forest/Forest_1273.jpg,0.44249463,0.55750537
3179,6498,1,Highway,Residential,3,9,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Highway/Highway_2174.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Residential/Residential_26.jpg,0.60656154,0.39343846
3140,4052,1,Highway,Industrial,4,1,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Highway/Highway_2065.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Industrial/Industrial_2346.jpg,0.57808155,0.42191845
5566,746,1,PermanentCrop,AnnualCrop,2,8,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/PermanentCrop/PermanentCrop_2263.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_49.jpg,0.38406405,0.6159359
1157,2559,1,Forest,HerbaceousVegetation,7,7,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Forest/Forest_1704.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_491.jpg,0.5918108,0.40818918
4096,2970,1,Industrial,Highway,7,0,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Industrial/Industrial_2486.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Highway/Highway_1623.jpg,0.808753,0.19124699
2829,4227,1,Highway,Industrial,3,1,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Highway/Highway_1250.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Industrial/Industrial_619.jpg,0.4829154,0.5170846
6348,3637,1,Residential,Industrial,6,6,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Residential/Residential_2185.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Industrial/Industrial_1099.jpg,0.6015862,0.39841378
6197,3034,1,Residential,Highway,4,9,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Residential/Residential_1689.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Highway/Highway_1788.jpg,0.4596184,0.5403816
247,2072,1,AnnualCrop,HerbaceousVegetation,2,1,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1712.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_164.jpg,0.329684,0.670316
4910,1189,1,Pasture,Forest,1,4,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Pasture/Pasture_577.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Forest/Forest_1798.jpg,0.45460558,0.5453944
7956,7680,1,SeaLake,River,4,6,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/SeaLake/SeaLake_1557.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/River/River_780.jpg,0.5901544,0.4098456
5253,2522,1,PermanentCrop,HerbaceousVegetation,6,3,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/PermanentCrop/PermanentCrop_144.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_374.jpg,0.4620702,0.5379298
5150,4725,1,PermanentCrop,Pasture,0,8,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/PermanentCrop/PermanentCrop_1177.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Pasture/Pasture_1917.jpg,0.37863535,0.62136465
2220,5657,1,HerbaceousVegetation,PermanentCrop,8,5,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_2143.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/PermanentCrop/PermanentCrop_262.jpg,0.6719145,0.32808548
6924,2049,1,River,HerbaceousVegetation,7,3,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/River/River_1126.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1573.jpg,0.35008687,0.64991313
824,5488,1,AnnualCrop,PermanentCrop,8,5,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_739.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/PermanentCrop/PermanentCrop_2046.jpg,0.49669233,0.5033077
7475,8127,1,River,SeaLake,9,5,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/River/River_2478.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/SeaLake/SeaLake_2046.jpg,0.63140374,0.36859626
381,4610,1,AnnualCrop,Pasture,6,2,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_2122.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Pasture/Pasture_1603.jpg,0.685222,0.31477797
116,2704,1,AnnualCrop,HerbaceousVegetation,8,1,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1354.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_921.jpg,0.51637286,0.48362714
5573,801,1,PermanentCrop,AnnualCrop,5,6,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/PermanentCrop/PermanentCrop_2275.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_666.jpg,0.42371902,0.57628095
5603,4894,1,PermanentCrop,Pasture,2,1,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/PermanentCrop/PermanentCrop_2359.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Pasture/Pasture_550.jpg,0.5595962,0.44040382
314,5025,1,AnnualCrop,Pasture,6,8,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_192.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Pasture/Pasture_87.jpg,0.66465056,0.33534944
3492,6286,1,Highway,Residential,9,2,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Highway/Highway_727.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Residential/Residential_1960.jpg,0.4144528,0.5855472
